<cur_step>,<num_susceptible>,<num_infected>,<num_recovered>
439,38,2,0
440,38,2,0
441,38,2,0
442,38,2,0
443,38,2,0
444,38,2,0
445,38,2,0
446,38,2,0
447,38,2,0
448,38,2,0
449,38,2,0
450,38,2,0
451,38,2,0
452,38,2,0
453,38,2,0
454,38,2,0
455,38,2,0
456,38,2,0
457,38,2,0
458,38,2,0
459,38,2,0
460,38,2,0
461,38,2,0
462,38,2,0
463,38,2,0
464,38,2,0
465,38,2,0
466,38,2,0
467,38,2,0
468,38,2,0
469,38,2,0
470,38,2,0
471,38,2,0
472,38,2,0
473,38,2,0
474,38,2,0
475,38,2,0
476,38,2,0
477,38,2,0
478,38,2,0
479,38,2,0
480,38,2,0
481,38,2,0
482,38,2,0
483,38,2,0
484,38,2,0
485,38,2,0
486,38,2,0
487,38,2,0
488,38,2,0
489,38,2,0
490,38,2,0
491,38,2,0
492,38,2,0
493,38,2,0
494,38,2,0
495,38,2,0
496,38,2,0
497,38,2,0
498,38,2,0
499,38,2,0
500,38,2,0
501,38,2,0
502,38,2,0
503,38,2,0
504,38,2,0
505,38,2,0
506,38,2,0
507,38,2,0
508,38,2,0
509,38,2,0
510,38,2,0
511,38,2,0
512,38,2,0
513,38,2,0
514,38,2,0
515,38,2,0
516,38,2,0
517,38,2,0
518,38,2,0
519,38,2,0
520,38,2,0
521,38,2,0
522,38,2,0
523,38,2,0
524,38,2,0
525,38,2,0
526,38,2,0
527,38,2,0
528,38,2,0
529,38,2,0
530,38,2,0
531,38,2,0
532,38,2,0
533,38,2,0
534,38,2,0
535,38,2,0
536,38,2,0
537,38,2,0
538,38,2,0
539,38,2,0
540,38,2,0
541,38,2,0
542,38,2,0
543,38,2,0
544,38,2,0
545,38,2,0
546,38,2,0
547,38,2,0
548,38,2,0
549,38,2,0
550,38,2,0
551,38,2,0
552,38,2,0
553,38,2,0
554,38,2,0
555,38,2,0
556,38,2,0
557,38,2,0
558,38,2,0
559,38,2,0
560,38,2,0
561,38,2,0
562,38,2,0
563,38,2,0
564,38,2,0
565,38,2,0
566,38,2,0
567,38,2,0
568,38,2,0
569,38,2,0
570,38,2,0
571,38,2,0
572,38,2,0
573,38,2,0
574,38,2,0
575,38,2,0
576,38,2,0
577,38,2,0
578,38,2,0
579,38,2,0
580,38,2,0
581,38,2,0
582,38,2,0
583,38,2,0
584,38,2,0
585,38,2,0
586,38,2,0
587,38,2,0
588,38,2,0
589,38,2,0
590,38,2,0
591,38,2,0
592,38,2,0
593,38,2,0
594,38,2,0
595,38,2,0
596,38,2,0
597,38,2,0
598,38,2,0
599,38,2,0
600,38,2,0
601,38,2,0
602,38,2,0
603,38,2,0
604,38,2,0
605,38,2,0
606,38,2,0
607,38,2,0
608,38,2,0
609,38,2,0
610,38,2,0
611,38,2,0
612,38,2,0
613,38,2,0
614,38,2,0
615,38,2,0
616,38,2,0
617,38,2,0
618,38,2,0
619,38,2,0
620,38,2,0
621,38,2,0
622,38,2,0
623,38,2,0
624,38,2,0
625,38,2,0
626,38,2,0
627,38,2,0
628,38,2,0
629,38,2,0
630,38,2,0
631,38,2,0
632,38,2,0
633,38,2,0
634,38,2,0
635,38,2,0
636,38,2,0
637,38,2,0
638,38,2,0
639,38,2,0
640,38,2,0
641,38,2,0
642,38,2,0
643,38,2,0
644,38,2,0
645,38,2,0
646,38,2,0
647,38,2,0
648,38,2,0
649,38,2,0
650,38,2,0
651,38,2,0
652,38,2,0
653,38,2,0
654,38,2,0
655,38,2,0
656,38,2,0
657,38,2,0
658,38,2,0
659,38,2,0
660,38,2,0
661,38,2,0
662,38,2,0
663,38,2,0
664,38,2,0
665,38,2,0
666,38,2,0
667,38,2,0
668,38,2,0
669,38,2,0
670,38,2,0
671,38,2,0
672,38,2,0
673,38,2,0
674,38,2,0
675,38,2,0
676,38,2,0
677,38,2,0
678,38,2,0
679,38,2,0
680,38,2,0
681,38,2,0
682,38,2,0
683,38,2,0
684,38,2,0
685,38,2,0
686,38,2,0
687,38,2,0
688,38,2,0
689,38,2,0
690,38,2,0
691,38,2,0
692,38,2,0
693,38,2,0
694,38,2,0
695,38,2,0
696,38,2,0
697,38,2,0
698,38,2,0
699,38,2,0
700,38,2,0
701,38,2,0
702,38,2,0
703,38,2,0
704,38,2,0
705,38,2,0
706,38,2,0
707,38,2,0
708,38,2,0
709,38,2,0
710,38,2,0
711,38,2,0
712,38,2,0
713,38,2,0
714,38,2,0
715,38,2,0
716,38,2,0
717,38,2,0
718,38,2,0
719,38,2,0
720,38,2,0
721,38,2,0
722,38,2,0
723,38,2,0
724,38,2,0
725,38,2,0
726,38,2,0
727,38,2,0
728,38,2,0
729,38,2,0
730,38,2,0
731,38,2,0
732,38,2,0
733,38,2,0
734,38,2,0
735,38,2,0
736,38,2,0
737,38,2,0
738,38,2,0
739,38,2,0
740,38,2,0
741,38,2,0
742,38,2,0
743,38,2,0
744,38,2,0
745,38,2,0
746,38,2,0
747,38,2,0
748,38,2,0
749,38,2,0
750,38,2,0
751,38,2,0
752,38,2,0
753,38,2,0
754,38,2,0
755,38,2,0
756,38,2,0
757,38,2,0
758,38,2,0
759,38,2,0
760,38,2,0
761,38,2,0
762,38,2,0
763,38,2,0
764,38,2,0
765,38,2,0
766,38,2,0
767,38,2,0
768,38,2,0
769,38,2,0
770,38,2,0
771,38,2,0
772,38,2,0
773,38,2,0
774,38,2,0
775,38,2,0
776,38,2,0
777,38,2,0
778,38,2,0
779,38,2,0
780,38,2,0
781,38,2,0
782,38,2,0
783,38,2,0
784,38,2,0
785,38,2,0
786,38,2,0
787,38,2,0
788,38,2,0
789,38,2,0
790,38,2,0
791,38,2,0
792,38,2,0
793,38,2,0
794,38,2,0
795,38,2,0
796,38,2,0
797,38,2,0
798,38,2,0
799,38,2,0
800,38,2,0
801,38,2,0
802,38,2,0
803,38,2,0
804,37,3,0
805,37,3,0
806,37,3,0
807,37,3,0
808,37,3,0
809,37,3,0
810,37,3,0
811,37,3,0
812,37,3,0
813,37,3,0
814,37,3,0
815,37,3,0
816,37,3,0
817,37,3,0
818,37,3,0
819,37,3,0
820,37,3,0
821,37,3,0
822,37,3,0
823,37,3,0
824,37,3,0
825,37,3,0
826,37,3,0
827,37,3,0
828,37,3,0
829,37,3,0
830,37,3,0
831,37,3,0
832,37,3,0
833,37,3,0
834,37,3,0
835,37,3,0
836,37,3,0
837,37,3,0
838,37,3,0
839,37,3,0
840,37,3,0
841,37,3,0
842,37,3,0
843,37,3,0
844,37,3,0
845,37,3,0
846,37,3,0
847,37,3,0
848,37,3,0
849,37,3,0
850,37,3,0
851,37,3,0
852,37,3,0
853,37,3,0
854,37,3,0
855,37,3,0
856,37,3,0
857,37,3,0
858,37,3,0
859,37,3,0
860,37,3,0
861,37,3,0
862,37,3,0
863,37,3,0
864,37,3,0
865,37,3,0
866,37,3,0
867,37,3,0
868,37,3,0
869,37,3,0
870,37,3,0
871,37,3,0
872,37,3,0
873,37,3,0
874,37,3,0
875,37,3,0
876,37,3,0
877,37,3,0
878,37,3,0
879,37,3,0
880,37,3,0
881,37,3,0
882,37,3,0
883,37,3,0
884,37,3,0
885,37,3,0
886,37,3,0
887,37,3,0
888,37,3,0
889,37,3,0
890,37,3,0
891,37,3,0
892,37,3,0
893,37,3,0
894,37,3,0
895,37,3,0
896,37,3,0
897,37,3,0
898,37,3,0
899,37,3,0
900,37,3,0
901,37,3,0
902,37,3,0
903,37,3,0
904,37,3,0
905,37,3,0
906,37,3,0
907,37,3,0
908,37,3,0
909,37,3,0
910,37,3,0
911,37,3,0
912,37,3,0
913,37,3,0
914,37,3,0
915,37,3,0
916,37,3,0
917,37,3,0
918,37,3,0
919,37,3,0
920,37,3,0
921,37,3,0
922,37,3,0
923,37,3,0
924,37,3,0
925,37,3,0
926,37,3,0
927,37,3,0
928,37,3,0
929,37,3,0
930,37,3,0
931,37,3,0
932,37,3,0
933,37,3,0
934,37,3,0
935,37,3,0
936,37,3,0
937,37,3,0
938,37,3,0
939,37,3,0
940,37,3,0
941,37,3,0
942,36,4,0
943,36,4,0
944,36,4,0
945,36,4,0
946,36,4,0
947,36,4,0
948,36,4,0
949,36,4,0
950,36,4,0
951,36,4,0
952,36,4,0
953,36,4,0
954,36,4,0
955,36,4,0
956,36,4,0
957,36,4,0
958,36,4,0
959,36,4,0
960,36,4,0
961,36,4,0
962,36,4,0
963,36,4,0
964,36,4,0
965,36,4,0
966,36,4,0
967,36,4,0
968,36,4,0
969,36,4,0
970,36,4,0
971,36,4,0
972,36,4,0
973,36,4,0
974,36,4,0
975,36,4,0
976,36,4,0
977,36,4,0
978,36,4,0
979,36,4,0
980,36,4,0
981,36,4,0
982,36,4,0
983,36,4,0
984,36,4,0
985,36,4,0
986,36,4,0
987,36,4,0
988,36,4,0
989,36,4,0
990,36,4,0
991,36,4,0
992,36,4,0
993,36,4,0
994,36,4,0
995,36,4,0
996,36,4,0
997,36,4,0
998,36,4,0
999,36,4,0
1000,36,4,0
1001,36,4,0
1002,36,4,0
1003,36,4,0
1004,36,4,0
1005,36,4,0
1006,36,4,0
1007,36,4,0
1008,36,4,0
1009,36,4,0
1010,36,4,0
1011,36,4,0
1012,36,4,0
1013,36,4,0
1014,36,4,0
1015,36,4,0
1016,36,4,0
1017,36,4,0
1018,36,4,0
1019,35,5,0
1020,35,5,0
1021,35,5,0
1022,35,5,0
1023,35,5,0
1024,35,5,0
1025,35,5,0
1026,35,5,0
1027,35,5,0
1028,35,5,0
1029,35,5,0
1030,35,5,0
1031,35,5,0
1032,35,5,0
1033,35,5,0
1034,35,5,0
1035,35,5,0
1036,35,5,0
1037,35,5,0
1038,35,5,0
1039,35,5,0
1040,35,5,0
1041,35,5,0
1042,35,5,0
1043,35,5,0
1044,35,5,0
1045,35,5,0
1046,35,5,0
1047,35,5,0
1048,35,5,0
1049,35,5,0
1050,35,5,0
1051,35,5,0
1052,35,5,0
1053,35,5,0
1054,35,5,0
1055,35,5,0
1056,35,5,0
1057,35,5,0
1058,35,5,0
1059,35,5,0
1060,35,5,0
1061,35,5,0
1062,35,5,0
1063,35,5,0
1064,35,5,0
1065,35,5,0
1066,35,5,0
1067,35,5,0
1068,35,5,0
1069,35,5,0
1070,35,5,0
1071,35,5,0
1072,35,5,0
1073,35,5,0
1074,35,5,0
1075,35,5,0
1076,35,5,0
1077,35,5,0
1078,35,5,0
1079,35,5,0
1080,35,5,0
1081,35,5,0
1082,35,5,0
1083,35,5,0
1084,35,5,0
1085,35,5,0
1086,35,5,0
1087,35,5,0
1088,35,5,0
1089,35,5,0
1090,34,6,0
1091,34,6,0
1092,34,6,0
1093,34,6,0
1094,34,6,0
1095,34,6,0
1096,34,6,0
1097,34,6,0
1098,34,6,0
1099,34,6,0
1100,34,6,0
1101,34,6,0
1102,34,6,0
1103,34,6,0
1104,34,6,0
1105,34,6,0
1106,34,6,0
1107,34,6,0
1108,34,6,0
1109,34,6,0
1110,34,6,0
1111,34,6,0
1112,34,6,0
1113,34,6,0
1114,34,6,0
1115,34,6,0
1116,34,6,0
1117,34,6,0
1118,34,6,0
1119,34,6,0
1120,34,6,0
1121,34,6,0
1122,34,6,0
1123,34,6,0
1124,34,6,0
1125,34,6,0
1126,34,6,0
1127,34,6,0
1128,33,7,0
1129,33,7,0
1130,33,7,0
1131,33,7,0
1132,33,7,0
1133,33,7,0
1134,33,7,0
1135,33,7,0
1136,33,7,0
1137,33,7,0
1138,33,7,0
1139,33,7,0
1140,33,7,0
1141,33,7,0
1142,33,7,0
1143,33,7,0
1144,33,7,0
1145,33,7,0
1146,33,7,0
1147,33,7,0
1148,33,7,0
1149,33,7,0
1150,33,7,0
1151,33,7,0
1152,33,7,0
1153,33,7,0
1154,33,7,0
1155,33,7,0
1156,33,7,0
1157,33,7,0
1158,33,7,0
1159,33,7,0
1160,33,7,0
1161,33,7,0
1162,33,7,0
1163,33,7,0
1164,33,7,0
1165,33,7,0
1166,33,7,0
1167,33,7,0
1168,33,7,0
1169,33,7,0
1170,33,7,0
1171,33,7,0
1172,33,7,0
1173,33,7,0
1174,33,7,0
1175,33,7,0
1176,33,7,0
1177,33,7,0
1178,33,7,0
1179,33,7,0
1180,33,7,0
1181,33,7,0
1182,33,7,0
1183,33,7,0
1184,33,7,0
1185,33,7,0
1186,33,7,0
1187,33,7,0
1188,33,7,0
1189,33,7,0
1190,33,7,0
1191,33,7,0
1192,33,7,0
1193,33,7,0
1194,33,7,0
1195,33,7,0
1196,33,7,0
1197,33,7,0
1198,33,7,0
1199,33,7,0
1200,33,7,0
1201,33,7,0
1202,33,7,0
1203,33,7,0
1204,33,7,0
1205,33,7,0
1206,33,7,0
1207,33,7,0
1208,33,7,0
1209,33,7,0
1210,33,7,0
1211,33,7,0
1212,33,7,0
1213,33,7,0
1214,33,7,0
1215,33,7,0
1216,33,7,0
1217,33,7,0
1218,33,7,0
1219,33,7,0
1220,33,7,0
1221,33,7,0
1222,33,7,0
1223,33,7,0
1224,33,7,0
1225,33,7,0
1226,33,7,0
1227,33,7,0
1228,33,7,0
1229,33,7,0
1230,33,7,0
1231,33,7,0
1232,33,7,0
1233,33,7,0
1234,33,7,0
1235,33,7,0
1236,33,7,0
1237,33,7,0
1238,33,7,0
1239,33,7,0
1240,33,7,0
1241,33,7,0
1242,33,7,0
1243,33,7,0
1244,33,7,0
1245,33,7,0
1246,33,7,0
1247,33,7,0
1248,33,7,0
1249,33,7,0
1250,33,7,0
1251,33,7,0
1252,33,7,0
1253,33,7,0
1254,33,7,0
1255,33,7,0
1256,33,7,0
1257,33,7,0
1258,33,7,0
1259,33,7,0
1260,33,7,0
1261,33,7,0
1262,33,7,0
1263,33,7,0
1264,33,7,0
1265,33,7,0
1266,33,7,0
1267,33,7,0
1268,33,7,0
1269,33,7,0
1270,33,7,0
1271,33,7,0
1272,33,7,0
1273,33,7,0
1274,33,7,0
1275,33,7,0
1276,33,7,0
1277,33,7,0
1278,33,7,0
1279,33,7,0
1280,33,7,0
1281,33,7,0
1282,33,7,0
1283,33,7,0
1284,33,7,0
1285,33,7,0
1286,33,7,0
1287,33,7,0
1288,33,7,0
1289,33,7,0
1290,33,7,0
1291,33,7,0
1292,33,7,0
1293,33,7,0
1294,33,7,0
1295,33,7,0
1296,33,7,0
1297,33,7,0
1298,33,7,0
1299,33,7,0
1300,33,7,0
1301,33,7,0
1302,33,7,0
1303,33,7,0
1304,33,7,0
1305,33,7,0
1306,33,7,0
1307,33,7,0
1308,33,7,0
1309,33,7,0
1310,33,7,0
1311,33,7,0
1312,32,8,0
1313,31,9,0
1314,31,9,0
1315,31,9,0
1316,31,9,0
1317,31,9,0
1318,31,9,0
1319,31,9,0
1320,31,9,0
1321,31,9,0
1322,31,9,0
1323,31,9,0
1324,31,9,0
1325,31,9,0
1326,31,9,0
1327,31,9,0
1328,31,9,0
1329,31,9,0
1330,31,9,0
1331,31,9,0
1332,31,9,0
1333,31,9,0
1334,31,9,0
1335,31,9,0
1336,31,9,0
1337,31,9,0
1338,31,9,0
1339,31,9,0
1340,31,9,0
1341,31,9,0
1342,31,9,0
1343,31,9,0
1344,31,9,0
1345,31,9,0
1346,31,9,0
1347,31,9,0
1348,31,9,0
1349,31,9,0
1350,31,9,0
1351,31,9,0
1352,31,9,0
1353,31,9,0
1354,31,9,0
1355,31,9,0
1356,31,9,0
1357,31,9,0
1358,31,9,0
1359,31,9,0
1360,31,9,0
1361,31,9,0
1362,31,9,0
1363,31,9,0
1364,31,9,0
1365,31,9,0
1366,31,9,0
1367,31,9,0
1368,31,9,0
1369,31,9,0
1370,31,9,0
1371,31,9,0
1372,31,9,0
1373,31,9,0
1374,31,9,0
1375,31,9,0
1376,31,9,0
1377,31,9,0
1378,31,9,0
1379,31,9,0
1380,31,9,0
1381,31,9,0
1382,31,9,0
1383,31,9,0
1384,31,9,0
1385,31,9,0
1386,31,9,0
1387,31,9,0
1388,31,9,0
1389,31,9,0
1390,31,9,0
1391,31,9,0
1392,31,9,0
1393,31,9,0
1394,31,9,0
1395,31,9,0
1396,31,9,0
1397,31,9,0
1398,31,9,0
1399,31,9,0
1400,31,9,0
1401,31,9,0
1402,31,9,0
1403,31,9,0
1404,31,9,0
1405,31,9,0
1406,31,9,0
1407,31,9,0
1408,31,9,0
1409,31,9,0
1410,31,9,0
1411,31,9,0
1412,31,9,0
1413,31,9,0
1414,31,9,0
1415,31,9,0
1416,31,9,0
1417,31,9,0
1418,31,9,0
1419,31,9,0
1420,31,9,0
1421,31,9,0
1422,31,9,0
1423,31,9,0
1424,31,9,0
1425,31,9,0
1426,31,9,0
1427,31,9,0
1428,31,9,0
1429,31,9,0
1430,31,9,0
1431,31,9,0
1432,31,9,0
1433,31,9,0
1434,31,9,0
1435,31,9,0
1436,31,9,0
1437,31,9,0
1438,31,9,0
1439,31,9,0
1440,31,9,0
1441,31,9,0
1442,31,9,0
1443,31,9,0
1444,31,9,0
1445,31,9,0
1446,31,9,0
1447,31,9,0
1448,31,9,0
1449,30,10,0
1450,30,10,0
1451,30,10,0
1452,30,10,0
1453,30,10,0
1454,30,10,0
1455,30,10,0
1456,30,10,0
1457,30,10,0
1458,30,10,0
1459,30,10,0
1460,30,10,0
1461,30,10,0
1462,30,10,0
1463,30,10,0
1464,30,10,0
1465,30,10,0
1466,30,10,0
1467,30,10,0
1468,30,10,0
1469,30,10,0
1470,30,10,0
1471,30,10,0
1472,30,10,0
1473,30,10,0
1474,30,10,0
1475,30,10,0
1476,30,10,0
1477,30,10,0
1478,30,10,0
1479,30,10,0
1480,30,10,0
1481,30,10,0
1482,30,10,0
1483,30,10,0
1484,30,10,0
1485,30,10,0
1486,30,10,0
1487,30,10,0
1488,30,10,0
1489,30,10,0
1490,30,10,0
1491,30,10,0
1492,30,10,0
1493,30,10,0
1494,30,10,0
1495,30,10,0
1496,29,11,0
1497,29,11,0
1498,29,11,0
1499,29,11,0
1500,29,11,0
1501,29,11,0
1502,29,11,0
1503,29,11,0
1504,29,11,0
1505,29,11,0
1506,29,11,0
1507,28,12,0
1508,28,12,0
1509,28,12,0
1510,28,12,0
1511,28,12,0
1512,28,12,0
1513,28,12,0
1514,28,12,0
1515,28,12,0
1516,28,12,0
1517,28,12,0
1518,28,12,0
1519,28,12,0
1520,28,12,0
1521,28,12,0
1522,28,12,0
1523,28,12,0
1524,28,12,0
1525,28,12,0
1526,28,12,0
1527,28,12,0
1528,28,12,0
1529,28,12,0
1530,28,12,0
1531,28,12,0
1532,28,12,0
1533,28,12,0
1534,28,12,0
1535,28,12,0
1536,28,12,0
1537,28,12,0
1538,28,12,0
1539,28,12,0
1540,28,12,0
1541,28,12,0
1542,28,12,0
1543,28,12,0
1544,28,12,0
1545,28,12,0
1546,28,12,0
1547,28,12,0
1548,28,12,0
1549,28,12,0
1550,28,12,0
1551,28,12,0
1552,28,12,0
1553,28,12,0
1554,28,12,0
1555,28,12,0
1556,28,12,0
1557,28,12,0
1558,28,12,0
1559,28,12,0
1560,28,12,0
1561,28,12,0
1562,28,12,0
1563,28,12,0
1564,28,12,0
1565,28,12,0
1566,28,12,0
1567,28,12,0
1568,28,12,0
1569,28,12,0
1570,28,12,0
1571,28,12,0
1572,28,12,0
1573,28,12,0
1574,28,12,0
1575,28,12,0
1576,28,12,0
1577,28,12,0
1578,28,12,0
1579,28,12,0
1580,28,12,0
1581,28,12,0
1582,28,12,0
1583,28,12,0
1584,28,12,0
1585,28,12,0
1586,28,12,0
1587,28,12,0
1588,28,12,0
1589,28,12,0
1590,28,12,0
1591,28,12,0
1592,28,12,0
1593,28,12,0
1594,28,12,0
1595,28,12,0
1596,28,12,0
1597,28,12,0
1598,28,12,0
1599,28,12,0
1600,28,12,0
1601,28,12,0
1602,28,12,0
1603,28,12,0
1604,28,12,0
1605,28,12,0
1606,28,12,0
1607,28,12,0
1608,28,12,0
1609,28,12,0
1610,28,12,0
1611,28,12,0
1612,28,12,0
1613,28,12,0
1614,28,12,0
1615,28,12,0
1616,27,13,0
1617,27,13,0
1618,27,13,0
1619,27,13,0
1620,27,13,0
1621,27,13,0
1622,27,13,0
1623,27,13,0
1624,27,13,0
1625,27,13,0
1626,27,13,0
1627,27,13,0
1628,27,13,0
1629,27,13,0
1630,27,13,0
1631,27,13,0
1632,27,13,0
1633,27,13,0
1634,27,13,0
1635,27,13,0
1636,27,13,0
1637,27,13,0
1638,27,13,0
1639,27,13,0
1640,27,13,0
1641,27,13,0
1642,27,13,0
1643,27,13,0
1644,27,13,0
1645,27,13,0
1646,27,13,0
1647,27,13,0
1648,27,13,0
1649,27,13,0
1650,27,13,0
1651,27,13,0
1652,27,13,0
1653,27,13,0
1654,27,13,0
1655,27,13,0
1656,27,13,0
1657,27,13,0
1658,27,13,0
1659,27,13,0
