<cur_step>,<num_susceptible>,<num_infected>,<num_recovered>
439,39,1,0
440,39,1,0
441,39,1,0
442,39,1,0
443,39,1,0
444,39,1,0
445,39,1,0
446,39,1,0
447,39,1,0
448,39,1,0
449,39,1,0
450,39,1,0
451,39,1,0
452,39,1,0
453,39,1,0
454,39,1,0
455,39,1,0
456,39,1,0
457,39,1,0
458,39,1,0
459,39,1,0
460,39,1,0
461,39,1,0
462,39,1,0
463,39,1,0
464,39,1,0
465,39,1,0
466,39,1,0
467,39,1,0
468,39,1,0
469,39,1,0
470,39,1,0
471,39,1,0
472,39,1,0
473,39,1,0
474,39,1,0
475,39,1,0
476,39,1,0
477,39,1,0
478,39,1,0
479,39,1,0
480,39,1,0
481,39,1,0
482,39,1,0
483,39,1,0
484,39,1,0
485,39,1,0
486,39,1,0
487,39,1,0
488,39,1,0
489,39,1,0
490,39,1,0
491,39,1,0
492,39,1,0
493,39,1,0
494,39,1,0
495,38,2,0
496,38,2,0
497,38,2,0
498,38,2,0
499,38,2,0
500,38,2,0
501,38,2,0
502,38,2,0
503,38,2,0
504,38,2,0
505,38,2,0
506,38,2,0
507,38,2,0
508,38,2,0
509,38,2,0
510,38,2,0
511,38,2,0
512,38,2,0
513,38,2,0
514,38,2,0
515,38,2,0
516,38,2,0
517,38,2,0
518,38,2,0
519,38,2,0
520,38,2,0
521,38,2,0
522,38,2,0
523,38,2,0
524,38,2,0
525,38,2,0
526,38,2,0
527,38,2,0
528,38,2,0
529,38,2,0
530,38,2,0
531,38,2,0
532,38,2,0
533,38,2,0
534,38,2,0
535,38,2,0
536,38,2,0
537,38,2,0
538,38,2,0
539,38,2,0
540,38,2,0
541,38,2,0
542,38,2,0
543,38,2,0
544,38,2,0
545,38,2,0
546,38,2,0
547,38,2,0
548,38,2,0
549,38,2,0
550,38,2,0
551,38,2,0
552,38,2,0
553,38,2,0
554,38,2,0
555,38,2,0
556,38,2,0
557,38,2,0
558,38,2,0
559,38,2,0
560,38,2,0
561,38,2,0
562,38,2,0
563,38,2,0
564,38,2,0
565,38,2,0
566,38,2,0
567,38,2,0
568,38,2,0
569,38,2,0
570,38,2,0
571,38,2,0
572,38,2,0
573,38,2,0
574,38,2,0
575,38,2,0
576,38,2,0
577,38,2,0
578,38,2,0
579,38,2,0
580,38,2,0
581,38,2,0
582,38,2,0
583,38,2,0
584,38,2,0
585,38,2,0
586,38,2,0
587,38,2,0
588,38,2,0
589,38,2,0
590,37,3,0
591,37,3,0
592,37,3,0
593,37,3,0
594,37,3,0
595,37,3,0
596,37,3,0
597,37,3,0
598,37,3,0
599,37,3,0
600,37,3,0
601,37,3,0
602,37,3,0
603,37,3,0
604,37,3,0
605,37,3,0
606,37,3,0
607,37,3,0
608,37,3,0
609,37,3,0
610,37,3,0
611,37,3,0
612,37,3,0
613,37,3,0
614,37,3,0
615,37,3,0
616,37,3,0
617,37,3,0
618,37,3,0
619,37,3,0
620,37,3,0
621,37,3,0
622,37,3,0
623,37,3,0
624,37,3,0
625,37,3,0
626,37,3,0
627,37,3,0
628,37,3,0
629,37,3,0
630,37,3,0
631,37,3,0
632,37,3,0
633,37,3,0
634,37,3,0
635,37,3,0
636,37,3,0
637,37,3,0
638,37,3,0
639,37,3,0
640,37,3,0
641,37,3,0
642,37,3,0
643,37,3,0
644,37,3,0
645,37,3,0
646,37,3,0
647,37,3,0
648,37,3,0
649,37,3,0
650,37,3,0
651,37,3,0
652,37,3,0
653,37,3,0
654,36,4,0
655,35,5,0
656,35,5,0
657,35,5,0
658,35,5,0
659,35,5,0
660,35,5,0
661,35,5,0
662,35,5,0
663,35,5,0
664,35,5,0
665,35,5,0
666,35,5,0
667,35,5,0
668,35,5,0
669,35,5,0
670,35,5,0
671,35,5,0
672,35,5,0
673,35,5,0
674,35,5,0
675,35,5,0
676,35,5,0
677,35,5,0
678,35,5,0
679,35,5,0
680,35,5,0
681,35,5,0
682,35,5,0
683,35,5,0
684,35,5,0
685,35,5,0
686,35,5,0
687,35,5,0
688,35,5,0
689,35,5,0
690,35,5,0
691,35,5,0
692,35,5,0
693,35,5,0
694,35,5,0
695,35,5,0
696,35,5,0
697,35,5,0
698,35,5,0
699,35,5,0
700,35,5,0
701,35,5,0
702,35,5,0
703,35,5,0
704,35,5,0
705,35,5,0
706,35,5,0
707,35,5,0
708,35,5,0
709,35,5,0
710,35,5,0
711,35,5,0
712,35,5,0
713,35,5,0
714,35,5,0
715,35,5,0
716,35,5,0
717,35,5,0
718,35,5,0
719,35,5,0
720,35,5,0
721,35,5,0
722,35,5,0
723,35,5,0
724,35,5,0
725,35,5,0
726,35,5,0
727,35,5,0
728,35,5,0
729,35,5,0
730,35,5,0
731,35,5,0
732,35,5,0
733,35,5,0
734,35,5,0
735,35,5,0
736,35,5,0
737,35,5,0
738,35,5,0
739,35,5,0
740,35,5,0
741,35,5,0
742,35,5,0
743,35,5,0
744,35,5,0
745,35,5,0
746,35,5,0
747,35,5,0
748,35,5,0
749,35,5,0
750,35,5,0
751,35,5,0
752,35,5,0
753,35,5,0
754,35,5,0
755,35,5,0
756,35,5,0
757,35,5,0
758,34,6,0
759,34,6,0
760,34,6,0
761,34,6,0
762,34,6,0
763,34,6,0
764,34,6,0
765,34,6,0
766,34,6,0
767,34,6,0
768,34,6,0
769,34,6,0
770,34,6,0
771,34,6,0
772,34,6,0
773,34,6,0
774,34,6,0
775,34,6,0
776,34,6,0
777,34,6,0
778,34,6,0
779,34,6,0
780,34,6,0
781,34,6,0
782,34,6,0
783,34,6,0
784,34,6,0
785,34,6,0
786,34,6,0
787,34,6,0
788,34,6,0
789,34,6,0
790,34,6,0
791,34,6,0
792,34,6,0
793,34,6,0
794,34,6,0
795,34,6,0
796,34,6,0
797,34,6,0
798,34,6,0
799,34,6,0
800,34,6,0
801,34,6,0
802,34,6,0
803,34,6,0
804,34,6,0
805,34,6,0
806,34,6,0
807,34,6,0
808,34,6,0
809,34,6,0
810,34,6,0
811,34,6,0
812,34,6,0
813,34,6,0
814,34,6,0
815,34,6,0
816,34,6,0
817,34,6,0
818,34,6,0
819,34,6,0
820,34,6,0
821,34,6,0
822,34,6,0
823,34,6,0
824,34,6,0
825,34,6,0
826,34,6,0
827,34,6,0
828,34,6,0
829,34,6,0
830,34,6,0
831,34,6,0
832,34,6,0
833,34,6,0
834,34,6,0
835,34,6,0
836,34,6,0
837,34,6,0
838,34,6,0
839,34,6,0
840,34,6,0
841,34,6,0
842,34,6,0
843,34,6,0
844,34,6,0
845,34,6,0
846,34,6,0
847,34,6,0
848,34,6,0
849,34,6,0
850,34,6,0
851,34,6,0
852,34,6,0
853,34,6,0
854,34,6,0
855,34,6,0
856,34,6,0
857,34,6,0
858,34,6,0
859,34,6,0
860,34,6,0
861,34,6,0
862,34,6,0
863,34,6,0
864,34,6,0
865,34,6,0
866,34,6,0
867,34,6,0
868,34,6,0
869,34,6,0
870,34,6,0
871,34,6,0
872,34,6,0
873,34,6,0
874,34,6,0
875,34,6,0
876,34,6,0
877,34,6,0
878,34,6,0
879,34,6,0
880,34,6,0
881,34,6,0
882,34,6,0
883,34,6,0
884,34,6,0
885,34,6,0
886,34,6,0
887,34,6,0
888,34,6,0
889,34,6,0
890,34,6,0
891,34,6,0
892,34,6,0
893,34,6,0
894,34,6,0
895,34,6,0
896,34,6,0
897,34,6,0
898,34,6,0
899,34,6,0
900,34,6,0
901,34,6,0
902,34,6,0
903,34,6,0
904,34,6,0
905,34,6,0
906,34,6,0
907,34,6,0
908,34,6,0
909,34,6,0
910,34,6,0
911,34,6,0
912,34,6,0
913,34,6,0
914,34,6,0
915,34,6,0
916,34,6,0
917,34,6,0
918,34,6,0
919,34,6,0
920,34,6,0
921,34,6,0
922,34,6,0
923,34,6,0
924,34,6,0
925,34,6,0
926,34,6,0
927,34,6,0
928,34,6,0
929,34,6,0
930,34,6,0
931,34,6,0
932,34,6,0
933,34,6,0
934,34,6,0
935,34,6,0
936,34,6,0
937,34,6,0
938,34,6,0
939,34,6,0
940,34,6,0
941,34,6,0
942,34,6,0
943,34,6,0
944,34,6,0
945,34,6,0
946,34,6,0
947,34,6,0
948,34,6,0
949,34,6,0
950,34,6,0
951,34,6,0
952,34,6,0
953,34,6,0
954,34,6,0
955,34,6,0
956,34,6,0
957,34,6,0
958,34,6,0
959,34,6,0
960,34,6,0
961,34,6,0
962,34,6,0
963,34,6,0
964,34,6,0
965,34,6,0
966,34,6,0
967,34,6,0
968,34,6,0
969,34,6,0
970,34,6,0
971,34,6,0
972,34,6,0
973,34,6,0
974,34,6,0
975,34,6,0
976,34,6,0
977,34,6,0
978,34,6,0
979,34,6,0
980,34,6,0
981,34,6,0
982,34,6,0
983,34,6,0
984,34,6,0
985,34,6,0
986,34,6,0
987,34,6,0
988,34,6,0
989,34,6,0
990,34,6,0
991,34,6,0
992,34,6,0
993,34,6,0
994,34,6,0
995,34,6,0
996,34,6,0
997,34,6,0
998,34,6,0
999,34,6,0
1000,34,6,0
1001,34,6,0
1002,34,6,0
1003,34,6,0
1004,34,6,0
1005,34,6,0
1006,34,6,0
1007,34,6,0
1008,34,6,0
1009,34,6,0
1010,34,6,0
1011,34,6,0
1012,34,6,0
1013,34,6,0
1014,34,6,0
1015,34,6,0
1016,34,6,0
1017,34,6,0
1018,34,6,0
1019,34,6,0
1020,34,6,0
1021,34,6,0
1022,34,6,0
1023,34,6,0
1024,34,6,0
1025,34,6,0
1026,34,6,0
1027,34,6,0
1028,34,6,0
1029,34,6,0
1030,34,6,0
1031,34,6,0
1032,34,6,0
1033,34,6,0
1034,34,6,0
1035,34,6,0
1036,34,6,0
1037,34,6,0
1038,34,6,0
1039,34,6,0
1040,34,6,0
1041,34,6,0
1042,34,6,0
1043,34,6,0
1044,34,6,0
1045,34,6,0
1046,34,6,0
1047,34,6,0
1048,34,6,0
1049,34,6,0
1050,34,6,0
1051,34,6,0
1052,34,6,0
1053,34,6,0
1054,34,6,0
1055,34,6,0
1056,34,6,0
1057,34,6,0
1058,34,6,0
1059,34,6,0
1060,34,6,0
1061,34,6,0
1062,34,6,0
1063,34,6,0
1064,34,6,0
1065,34,6,0
1066,34,6,0
1067,34,6,0
1068,34,6,0
1069,34,6,0
1070,34,6,0
1071,34,6,0
1072,34,6,0
1073,34,6,0
1074,34,6,0
1075,34,6,0
1076,34,6,0
1077,34,6,0
1078,34,6,0
1079,34,6,0
1080,34,6,0
1081,34,6,0
1082,34,6,0
1083,34,6,0
1084,34,6,0
1085,34,6,0
1086,34,6,0
1087,34,6,0
1088,34,6,0
1089,34,6,0
1090,33,7,0
1091,33,7,0
1092,33,7,0
1093,33,7,0
1094,33,7,0
1095,33,7,0
1096,33,7,0
1097,33,7,0
1098,33,7,0
1099,33,7,0
1100,33,7,0
1101,33,7,0
1102,33,7,0
1103,33,7,0
1104,33,7,0
1105,33,7,0
1106,33,7,0
1107,33,7,0
1108,33,7,0
1109,33,7,0
1110,33,7,0
1111,33,7,0
1112,33,7,0
1113,33,7,0
1114,33,7,0
1115,33,7,0
1116,33,7,0
1117,33,7,0
1118,33,7,0
1119,33,7,0
1120,33,7,0
1121,33,7,0
1122,33,7,0
1123,33,7,0
1124,33,7,0
1125,33,7,0
1126,33,7,0
1127,33,7,0
1128,33,7,0
1129,33,7,0
1130,33,7,0
1131,33,7,0
1132,33,7,0
1133,33,7,0
1134,33,7,0
1135,33,7,0
1136,33,7,0
1137,33,7,0
1138,33,7,0
1139,33,7,0
1140,33,7,0
1141,33,7,0
1142,33,7,0
1143,33,7,0
1144,33,7,0
1145,33,7,0
1146,33,7,0
1147,33,7,0
1148,33,7,0
1149,33,7,0
1150,33,7,0
1151,33,7,0
1152,33,7,0
1153,33,7,0
1154,33,7,0
1155,33,7,0
1156,33,7,0
1157,33,7,0
1158,33,7,0
1159,33,7,0
1160,33,7,0
1161,33,7,0
1162,33,7,0
1163,33,7,0
1164,33,7,0
1165,33,7,0
1166,33,7,0
1167,33,7,0
1168,33,7,0
1169,33,7,0
1170,33,7,0
1171,33,7,0
1172,33,7,0
1173,33,7,0
1174,33,7,0
1175,33,7,0
1176,33,7,0
1177,33,7,0
1178,33,7,0
1179,33,7,0
1180,33,7,0
1181,33,7,0
1182,33,7,0
1183,33,7,0
1184,33,7,0
1185,33,7,0
1186,33,7,0
1187,33,7,0
1188,33,7,0
1189,33,7,0
1190,33,7,0
1191,33,7,0
1192,33,7,0
1193,33,7,0
1194,33,7,0
1195,33,7,0
1196,33,7,0
1197,33,7,0
1198,33,7,0
1199,33,7,0
1200,33,7,0
1201,33,7,0
1202,33,7,0
1203,33,7,0
1204,33,7,0
1205,33,7,0
1206,33,7,0
1207,33,7,0
1208,33,7,0
1209,33,7,0
1210,33,7,0
1211,33,7,0
1212,33,7,0
1213,33,7,0
1214,33,7,0
1215,33,7,0
1216,33,7,0
1217,33,7,0
1218,33,7,0
1219,33,7,0
1220,33,7,0
1221,33,7,0
1222,33,7,0
1223,33,7,0
1224,33,7,0
1225,33,7,0
1226,33,7,0
1227,33,7,0
1228,33,7,0
1229,33,7,0
1230,33,7,0
1231,33,7,0
1232,33,7,0
1233,33,7,0
1234,33,7,0
1235,33,7,0
1236,33,7,0
1237,33,7,0
1238,33,7,0
1239,33,7,0
1240,33,7,0
1241,33,7,0
1242,33,7,0
1243,33,7,0
1244,33,7,0
1245,33,7,0
1246,33,7,0
1247,33,7,0
1248,33,7,0
1249,33,7,0
1250,33,7,0
1251,33,7,0
1252,33,7,0
1253,33,7,0
1254,33,7,0
1255,33,7,0
1256,33,7,0
1257,33,7,0
1258,33,7,0
1259,33,7,0
1260,33,7,0
1261,33,7,0
1262,33,7,0
1263,33,7,0
1264,33,7,0
1265,33,7,0
1266,33,7,0
1267,33,7,0
1268,33,7,0
1269,33,7,0
1270,33,7,0
1271,33,7,0
1272,33,7,0
1273,33,7,0
1274,33,7,0
1275,33,7,0
1276,33,7,0
1277,33,7,0
1278,33,7,0
1279,33,7,0
1280,33,7,0
1281,33,7,0
1282,33,7,0
1283,33,7,0
1284,33,7,0
1285,33,7,0
1286,33,7,0
1287,33,7,0
1288,33,7,0
1289,33,7,0
1290,33,7,0
1291,33,7,0
1292,33,7,0
1293,33,7,0
1294,33,7,0
1295,33,7,0
1296,33,7,0
1297,33,7,0
1298,33,7,0
1299,33,7,0
1300,33,7,0
1301,33,7,0
1302,33,7,0
1303,33,7,0
1304,33,7,0
1305,33,7,0
1306,33,7,0
1307,33,7,0
1308,33,7,0
1309,33,7,0
1310,32,8,0
1311,32,8,0
1312,31,9,0
1313,30,10,0
1314,30,10,0
1315,30,10,0
1316,30,10,0
1317,30,10,0
1318,30,10,0
1319,30,10,0
1320,30,10,0
1321,30,10,0
1322,30,10,0
1323,30,10,0
1324,30,10,0
1325,30,10,0
1326,30,10,0
1327,30,10,0
1328,30,10,0
1329,30,10,0
1330,30,10,0
1331,30,10,0
1332,30,10,0
1333,30,10,0
1334,30,10,0
1335,30,10,0
1336,30,10,0
1337,30,10,0
1338,30,10,0
1339,30,10,0
1340,30,10,0
1341,30,10,0
1342,30,10,0
1343,30,10,0
1344,30,10,0
1345,30,10,0
1346,30,10,0
1347,30,10,0
1348,30,10,0
1349,30,10,0
1350,30,10,0
1351,30,10,0
1352,30,10,0
1353,30,10,0
1354,30,10,0
1355,30,10,0
1356,30,10,0
1357,30,10,0
1358,30,10,0
1359,30,10,0
1360,30,10,0
1361,30,10,0
1362,30,10,0
1363,30,10,0
1364,30,10,0
1365,30,10,0
1366,30,10,0
1367,30,10,0
1368,30,10,0
1369,30,10,0
1370,30,10,0
1371,30,10,0
1372,30,10,0
1373,30,10,0
1374,30,10,0
1375,30,10,0
1376,30,10,0
1377,30,10,0
1378,30,10,0
1379,30,10,0
1380,30,10,0
1381,30,10,0
1382,30,10,0
1383,30,10,0
1384,30,10,0
1385,30,10,0
1386,30,10,0
1387,30,10,0
1388,30,10,0
1389,30,10,0
1390,30,10,0
1391,30,10,0
1392,30,10,0
1393,30,10,0
1394,30,10,0
1395,30,10,0
1396,30,10,0
1397,30,10,0
1398,30,10,0
1399,30,10,0
1400,30,10,0
1401,30,10,0
1402,30,10,0
1403,30,10,0
1404,30,10,0
1405,30,10,0
1406,30,10,0
1407,30,10,0
1408,30,10,0
1409,30,10,0
1410,30,10,0
1411,30,10,0
1412,30,10,0
1413,30,10,0
1414,30,10,0
1415,30,10,0
1416,30,10,0
1417,30,10,0
1418,30,10,0
1419,30,10,0
1420,30,10,0
1421,30,10,0
1422,30,10,0
1423,30,10,0
1424,30,10,0
1425,30,10,0
1426,30,10,0
1427,30,10,0
1428,30,10,0
1429,30,10,0
1430,30,10,0
1431,30,10,0
1432,30,10,0
1433,30,10,0
1434,30,10,0
1435,30,10,0
1436,30,10,0
1437,30,10,0
1438,30,10,0
1439,30,10,0
1440,30,10,0
1441,30,10,0
1442,30,10,0
1443,30,10,0
1444,30,10,0
1445,30,10,0
1446,30,10,0
1447,30,10,0
1448,30,10,0
1449,29,11,0
1450,29,11,0
1451,29,11,0
1452,29,11,0
1453,29,11,0
1454,29,11,0
1455,29,11,0
1456,29,11,0
1457,29,11,0
1458,29,11,0
1459,29,11,0
1460,29,11,0
1461,29,11,0
1462,29,11,0
1463,29,11,0
1464,29,11,0
1465,29,11,0
1466,29,11,0
1467,29,11,0
1468,29,11,0
1469,29,11,0
1470,29,11,0
1471,29,11,0
1472,29,11,0
1473,29,11,0
1474,29,11,0
1475,29,11,0
1476,29,11,0
1477,29,11,0
1478,29,11,0
1479,29,11,0
1480,29,11,0
1481,28,12,0
1482,28,12,0
1483,28,12,0
1484,28,12,0
1485,28,12,0
1486,28,12,0
1487,28,12,0
1488,28,12,0
1489,28,12,0
1490,28,12,0
1491,28,12,0
1492,28,12,0
1493,28,12,0
1494,28,12,0
1495,28,12,0
1496,27,13,0
1497,27,13,0
1498,27,13,0
1499,27,13,0
1500,27,13,0
1501,27,13,0
1502,27,13,0
1503,27,13,0
1504,27,13,0
1505,27,13,0
1506,27,13,0
1507,27,13,0
1508,27,13,0
1509,27,13,0
1510,27,13,0
1511,27,13,0
1512,27,13,0
1513,27,13,0
1514,27,13,0
1515,27,13,0
1516,27,13,0
1517,27,13,0
1518,27,13,0
1519,27,13,0
1520,27,13,0
1521,27,13,0
1522,27,13,0
1523,27,13,0
1524,27,13,0
1525,27,13,0
1526,27,13,0
1527,27,13,0
1528,27,13,0
1529,27,13,0
1530,27,13,0
1531,27,13,0
1532,27,13,0
1533,27,13,0
1534,27,13,0
1535,27,13,0
1536,27,13,0
1537,27,13,0
1538,27,13,0
1539,27,13,0
1540,27,13,0
1541,27,13,0
1542,27,13,0
1543,27,13,0
1544,27,13,0
1545,27,13,0
1546,27,13,0
1547,27,13,0
1548,27,13,0
1549,27,13,0
1550,27,13,0
1551,27,13,0
1552,27,13,0
1553,27,13,0
1554,27,13,0
1555,27,13,0
1556,27,13,0
1557,27,13,0
1558,27,13,0
1559,27,13,0
1560,27,13,0
1561,27,13,0
1562,27,13,0
1563,27,13,0
1564,27,13,0
1565,27,13,0
1566,27,13,0
1567,27,13,0
1568,27,13,0
1569,27,13,0
1570,27,13,0
1571,27,13,0
1572,27,13,0
1573,27,13,0
1574,27,13,0
1575,27,13,0
1576,27,13,0
1577,27,13,0
1578,27,13,0
1579,27,13,0
1580,27,13,0
1581,27,13,0
1582,27,13,0
1583,27,13,0
1584,27,13,0
1585,27,13,0
1586,27,13,0
1587,27,13,0
1588,27,13,0
1589,27,13,0
1590,27,13,0
1591,27,13,0
1592,27,13,0
1593,27,13,0
1594,27,13,0
1595,27,13,0
1596,27,13,0
1597,27,13,0
1598,27,13,0
1599,27,13,0
1600,27,13,0
1601,27,13,0
1602,27,13,0
1603,27,13,0
1604,27,13,0
1605,27,13,0
1606,27,13,0
1607,27,13,0
1608,27,13,0
1609,27,13,0
1610,27,13,0
1611,27,13,0
1612,27,13,0
1613,27,13,0
1614,27,13,0
1615,27,13,0
1616,26,14,0
1617,26,14,0
1618,26,14,0
1619,26,14,0
1620,26,14,0
1621,26,14,0
1622,26,14,0
1623,26,14,0
1624,26,14,0
1625,26,14,0
1626,26,14,0
1627,26,14,0
1628,26,14,0
1629,26,14,0
1630,26,14,0
1631,26,14,0
1632,26,14,0
1633,26,14,0
1634,26,14,0
1635,26,14,0
1636,26,14,0
1637,26,14,0
1638,26,14,0
1639,26,14,0
1640,26,14,0
1641,26,14,0
1642,26,14,0
1643,26,14,0
1644,26,14,0
1645,26,14,0
1646,26,14,0
1647,26,14,0
1648,26,14,0
1649,26,14,0
1650,26,14,0
1651,26,14,0
1652,26,14,0
1653,26,14,0
1654,26,14,0
1655,26,14,0
1656,26,14,0
1657,26,14,0
1658,26,14,0
1659,26,14,0
