<cur_step>,<num_susceptible>,<num_infected>,<num_recovered>
439,39,1,0
440,39,1,0
441,39,1,0
442,39,1,0
443,39,1,0
444,39,1,0
445,39,1,0
446,39,1,0
447,39,1,0
448,39,1,0
449,39,1,0
450,39,1,0
451,39,1,0
452,39,1,0
453,39,1,0
454,39,1,0
455,39,1,0
456,39,1,0
457,39,1,0
458,39,1,0
459,39,1,0
460,39,1,0
461,39,1,0
462,39,1,0
463,39,1,0
464,39,1,0
465,39,1,0
466,39,1,0
467,39,1,0
468,39,1,0
469,39,1,0
470,39,1,0
471,39,1,0
472,39,1,0
473,39,1,0
474,39,1,0
475,39,1,0
476,39,1,0
477,39,1,0
478,39,1,0
479,39,1,0
480,39,1,0
481,39,1,0
482,39,1,0
483,39,1,0
484,39,1,0
485,39,1,0
486,39,1,0
487,39,1,0
488,39,1,0
489,39,1,0
490,39,1,0
491,39,1,0
492,39,1,0
493,39,1,0
494,39,1,0
495,39,1,0
496,39,1,0
497,39,1,0
498,39,1,0
499,39,1,0
500,39,1,0
501,39,1,0
502,39,1,0
503,39,1,0
504,39,1,0
505,39,1,0
506,39,1,0
507,39,1,0
508,39,1,0
509,39,1,0
510,39,1,0
511,39,1,0
512,39,1,0
513,39,1,0
514,39,1,0
515,39,1,0
516,39,1,0
517,39,1,0
518,39,1,0
519,39,1,0
520,39,1,0
521,39,1,0
522,39,1,0
523,39,1,0
524,39,1,0
525,39,1,0
526,39,1,0
527,39,1,0
528,39,1,0
529,39,1,0
530,39,1,0
531,39,1,0
532,39,1,0
533,39,1,0
534,39,1,0
535,39,1,0
536,39,1,0
537,39,1,0
538,39,1,0
539,39,1,0
540,39,1,0
541,39,1,0
542,39,1,0
543,39,1,0
544,39,1,0
545,39,1,0
546,39,1,0
547,39,1,0
548,39,1,0
549,39,1,0
550,39,1,0
551,39,1,0
552,39,1,0
553,39,1,0
554,39,1,0
555,39,1,0
556,39,1,0
557,39,1,0
558,39,1,0
559,39,1,0
560,39,1,0
561,39,1,0
562,39,1,0
563,39,1,0
564,39,1,0
565,39,1,0
566,39,1,0
567,39,1,0
568,39,1,0
569,39,1,0
570,39,1,0
571,39,1,0
572,39,1,0
573,39,1,0
574,39,1,0
575,39,1,0
576,39,1,0
577,39,1,0
578,39,1,0
579,39,1,0
580,39,1,0
581,39,1,0
582,39,1,0
583,39,1,0
584,39,1,0
585,39,1,0
586,39,1,0
587,39,1,0
588,39,1,0
589,39,1,0
590,39,1,0
591,39,1,0
592,39,1,0
593,39,1,0
594,39,1,0
595,39,1,0
596,39,1,0
597,39,1,0
598,39,1,0
599,39,1,0
600,39,1,0
601,39,1,0
602,39,1,0
603,39,1,0
604,39,1,0
605,39,1,0
606,39,1,0
607,39,1,0
608,39,1,0
609,39,1,0
610,38,2,0
611,38,2,0
612,38,2,0
613,38,2,0
614,38,2,0
615,38,2,0
616,38,2,0
617,38,2,0
618,38,2,0
619,38,2,0
620,38,2,0
621,38,2,0
622,38,2,0
623,38,2,0
624,38,2,0
625,38,2,0
626,38,2,0
627,38,2,0
628,38,2,0
629,38,2,0
630,38,2,0
631,38,2,0
632,38,2,0
633,38,2,0
634,38,2,0
635,38,2,0
636,38,2,0
637,38,2,0
638,38,2,0
639,38,2,0
640,38,2,0
641,38,2,0
642,38,2,0
643,38,2,0
644,38,2,0
645,38,2,0
646,38,2,0
647,38,2,0
648,38,2,0
649,38,2,0
650,38,2,0
651,38,2,0
652,38,2,0
653,38,2,0
654,38,2,0
655,38,2,0
656,38,2,0
657,38,2,0
658,38,2,0
659,38,2,0
660,38,2,0
661,38,2,0
662,38,2,0
663,38,2,0
664,38,2,0
665,38,2,0
666,38,2,0
667,38,2,0
668,38,2,0
669,38,2,0
670,38,2,0
671,38,2,0
672,38,2,0
673,38,2,0
674,38,2,0
675,38,2,0
676,38,2,0
677,38,2,0
678,38,2,0
679,38,2,0
680,38,2,0
681,38,2,0
682,38,2,0
683,38,2,0
684,38,2,0
685,38,2,0
686,38,2,0
687,38,2,0
688,38,2,0
689,38,2,0
690,38,2,0
691,38,2,0
692,38,2,0
693,38,2,0
694,38,2,0
695,38,2,0
696,38,2,0
697,38,2,0
698,38,2,0
699,38,2,0
700,37,3,0
701,37,3,0
702,37,3,0
703,37,3,0
704,37,3,0
705,37,3,0
706,37,3,0
707,37,3,0
708,37,3,0
709,37,3,0
710,37,3,0
711,37,3,0
712,37,3,0
713,37,3,0
714,37,3,0
715,37,3,0
716,37,3,0
717,37,3,0
718,37,3,0
719,37,3,0
720,37,3,0
721,37,3,0
722,37,3,0
723,37,3,0
724,37,3,0
725,37,3,0
726,37,3,0
727,37,3,0
728,37,3,0
729,37,3,0
730,37,3,0
731,37,3,0
732,37,3,0
733,37,3,0
734,37,3,0
735,37,3,0
736,37,3,0
737,37,3,0
738,37,3,0
739,37,3,0
740,37,3,0
741,37,3,0
742,37,3,0
743,37,3,0
744,37,3,0
745,37,3,0
746,37,3,0
747,37,3,0
748,37,3,0
749,37,3,0
750,37,3,0
751,37,3,0
752,37,3,0
753,37,3,0
754,37,3,0
755,37,3,0
756,37,3,0
757,37,3,0
758,37,3,0
759,37,3,0
760,37,3,0
761,37,3,0
762,37,3,0
763,37,3,0
764,36,4,0
765,36,4,0
766,36,4,0
767,36,4,0
768,36,4,0
769,36,4,0
770,36,4,0
771,36,4,0
772,36,4,0
773,36,4,0
774,36,4,0
775,36,4,0
776,36,4,0
777,36,4,0
778,36,4,0
779,36,4,0
780,36,4,0
781,36,4,0
782,36,4,0
783,36,4,0
784,36,4,0
785,36,4,0
786,36,4,0
787,36,4,0
788,36,4,0
789,36,4,0
790,36,4,0
791,36,4,0
792,36,4,0
793,36,4,0
794,36,4,0
795,36,4,0
796,36,4,0
797,36,4,0
798,36,4,0
799,36,4,0
800,36,4,0
801,36,4,0
802,36,4,0
803,36,4,0
804,36,4,0
805,36,4,0
806,36,4,0
807,36,4,0
808,36,4,0
809,36,4,0
810,36,4,0
811,36,4,0
812,36,4,0
813,36,4,0
814,36,4,0
815,36,4,0
816,36,4,0
817,36,4,0
818,36,4,0
819,36,4,0
820,36,4,0
821,35,5,0
822,35,5,0
823,35,5,0
824,35,5,0
825,35,5,0
826,35,5,0
827,35,5,0
828,35,5,0
829,35,5,0
830,35,5,0
831,35,5,0
832,35,5,0
833,35,5,0
834,35,5,0
835,35,5,0
836,35,5,0
837,35,5,0
838,35,5,0
839,35,5,0
840,35,5,0
841,35,5,0
842,35,5,0
843,35,5,0
844,35,5,0
845,35,5,0
846,35,5,0
847,35,5,0
848,35,5,0
849,35,5,0
850,35,5,0
851,35,5,0
852,35,5,0
853,35,5,0
854,35,5,0
855,35,5,0
856,35,5,0
857,35,5,0
858,35,5,0
859,35,5,0
860,35,5,0
861,35,5,0
862,35,5,0
863,35,5,0
864,35,5,0
865,35,5,0
866,35,5,0
867,35,5,0
868,35,5,0
869,35,5,0
870,35,5,0
871,35,5,0
872,35,5,0
873,35,5,0
874,35,5,0
875,35,5,0
876,35,5,0
877,35,5,0
878,35,5,0
879,35,5,0
880,35,5,0
881,35,5,0
882,35,5,0
883,35,5,0
884,35,5,0
885,35,5,0
886,35,5,0
887,35,5,0
888,35,5,0
889,35,5,0
890,35,5,0
891,35,5,0
892,35,5,0
893,34,6,0
894,34,6,0
895,34,6,0
896,34,6,0
897,34,6,0
898,34,6,0
899,34,6,0
900,34,6,0
901,34,6,0
902,34,6,0
903,34,6,0
904,34,6,0
905,34,6,0
906,34,6,0
907,34,6,0
908,34,6,0
909,34,6,0
910,34,6,0
911,34,6,0
912,34,6,0
913,34,6,0
914,34,6,0
915,34,6,0
916,34,6,0
917,34,6,0
918,34,6,0
919,34,6,0
920,34,6,0
921,34,6,0
922,34,6,0
923,34,6,0
924,34,6,0
925,34,6,0
926,34,6,0
927,34,6,0
928,34,6,0
929,34,6,0
930,34,6,0
931,34,6,0
932,34,6,0
933,34,6,0
934,34,6,0
935,34,6,0
936,34,6,0
937,34,6,0
938,34,6,0
939,34,6,0
940,34,6,0
941,34,6,0
942,34,6,0
943,34,6,0
944,34,6,0
945,34,6,0
946,34,6,0
947,34,6,0
948,34,6,0
949,34,6,0
950,34,6,0
951,34,6,0
952,34,6,0
953,34,6,0
954,34,6,0
955,34,6,0
956,34,6,0
957,34,6,0
958,34,6,0
959,34,6,0
960,34,6,0
961,34,6,0
962,34,6,0
963,34,6,0
964,34,6,0
965,34,6,0
966,34,6,0
967,34,6,0
968,34,6,0
969,34,6,0
970,34,6,0
971,34,6,0
972,34,6,0
973,34,6,0
974,34,6,0
975,34,6,0
976,34,6,0
977,34,6,0
978,34,6,0
979,34,6,0
980,34,6,0
981,34,6,0
982,34,6,0
983,34,6,0
984,34,6,0
985,34,6,0
986,34,6,0
987,34,6,0
988,34,6,0
989,34,6,0
990,34,6,0
991,34,6,0
992,34,6,0
993,34,6,0
994,34,6,0
995,34,6,0
996,34,6,0
997,34,6,0
998,34,6,0
999,34,6,0
1000,34,6,0
1001,34,6,0
1002,34,6,0
1003,34,6,0
1004,34,6,0
1005,34,6,0
1006,34,6,0
1007,34,6,0
1008,34,6,0
1009,34,6,0
1010,34,6,0
1011,34,6,0
1012,34,6,0
1013,34,6,0
1014,34,6,0
1015,34,6,0
1016,34,6,0
1017,34,6,0
1018,34,6,0
1019,34,6,0
1020,34,6,0
1021,34,6,0
1022,34,6,0
1023,34,6,0
1024,34,6,0
1025,34,6,0
1026,34,6,0
1027,34,6,0
1028,34,6,0
1029,34,6,0
1030,34,6,0
1031,34,6,0
1032,34,6,0
1033,34,6,0
1034,34,6,0
1035,34,6,0
1036,34,6,0
1037,34,6,0
1038,34,6,0
1039,34,6,0
1040,34,6,0
1041,34,6,0
1042,34,6,0
1043,34,6,0
1044,34,6,0
1045,34,6,0
1046,34,6,0
1047,34,6,0
1048,34,6,0
1049,34,6,0
1050,34,6,0
1051,34,6,0
1052,34,6,0
1053,34,6,0
1054,34,6,0
1055,34,6,0
1056,34,6,0
1057,34,6,0
1058,34,6,0
1059,34,6,0
1060,34,6,0
1061,34,6,0
1062,34,6,0
1063,34,6,0
1064,34,6,0
1065,34,6,0
1066,34,6,0
1067,34,6,0
1068,34,6,0
1069,34,6,0
1070,34,6,0
1071,34,6,0
1072,34,6,0
1073,34,6,0
1074,34,6,0
1075,34,6,0
1076,34,6,0
1077,34,6,0
1078,34,6,0
1079,34,6,0
1080,34,6,0
1081,34,6,0
1082,34,6,0
1083,34,6,0
1084,34,6,0
1085,34,6,0
1086,34,6,0
1087,34,6,0
1088,34,6,0
1089,34,6,0
1090,34,6,0
1091,34,6,0
1092,34,6,0
1093,34,6,0
1094,34,6,0
1095,34,6,0
1096,34,6,0
1097,34,6,0
1098,34,6,0
1099,34,6,0
1100,34,6,0
1101,34,6,0
1102,34,6,0
1103,34,6,0
1104,34,6,0
1105,34,6,0
1106,34,6,0
1107,34,6,0
1108,34,6,0
1109,34,6,0
1110,34,6,0
1111,34,6,0
1112,34,6,0
1113,34,6,0
1114,34,6,0
1115,34,6,0
1116,34,6,0
1117,34,6,0
1118,34,6,0
1119,34,6,0
1120,34,6,0
1121,34,6,0
1122,34,6,0
1123,34,6,0
1124,34,6,0
1125,34,6,0
1126,34,6,0
1127,33,7,0
1128,33,7,0
1129,33,7,0
1130,33,7,0
1131,33,7,0
1132,33,7,0
1133,33,7,0
1134,33,7,0
1135,33,7,0
1136,33,7,0
1137,33,7,0
1138,33,7,0
1139,33,7,0
1140,33,7,0
1141,33,7,0
1142,33,7,0
1143,33,7,0
1144,33,7,0
1145,33,7,0
1146,33,7,0
1147,33,7,0
1148,33,7,0
1149,33,7,0
1150,33,7,0
1151,33,7,0
1152,33,7,0
1153,33,7,0
1154,33,7,0
1155,33,7,0
1156,33,7,0
1157,33,7,0
1158,33,7,0
1159,33,7,0
1160,33,7,0
1161,33,7,0
1162,33,7,0
1163,33,7,0
1164,33,7,0
1165,33,7,0
1166,33,7,0
1167,33,7,0
1168,33,7,0
1169,33,7,0
1170,33,7,0
1171,33,7,0
1172,33,7,0
1173,33,7,0
1174,33,7,0
1175,33,7,0
1176,33,7,0
1177,32,8,0
1178,31,9,0
1179,31,9,0
1180,31,9,0
1181,31,9,0
1182,31,9,0
1183,31,9,0
1184,31,9,0
1185,31,9,0
1186,31,9,0
1187,31,9,0
1188,31,9,0
1189,31,9,0
1190,31,9,0
1191,31,9,0
1192,31,9,0
1193,31,9,0
1194,31,9,0
1195,31,9,0
1196,31,9,0
1197,31,9,0
1198,31,9,0
1199,31,9,0
1200,31,9,0
1201,31,9,0
1202,31,9,0
1203,31,9,0
1204,31,9,0
1205,31,9,0
1206,31,9,0
1207,31,9,0
1208,31,9,0
1209,31,9,0
1210,31,9,0
1211,31,9,0
1212,31,9,0
1213,31,9,0
1214,31,9,0
1215,31,9,0
1216,31,9,0
1217,31,9,0
1218,31,9,0
1219,31,9,0
1220,31,9,0
1221,31,9,0
1222,31,9,0
1223,31,9,0
1224,31,9,0
1225,31,9,0
1226,31,9,0
1227,31,9,0
1228,31,9,0
1229,31,9,0
1230,31,9,0
1231,31,9,0
1232,31,9,0
1233,31,9,0
1234,31,9,0
1235,31,9,0
1236,31,9,0
1237,31,9,0
1238,31,9,0
1239,31,9,0
1240,31,9,0
1241,31,9,0
1242,31,9,0
1243,31,9,0
1244,31,9,0
1245,31,9,0
1246,31,9,0
1247,31,9,0
1248,31,9,0
1249,31,9,0
1250,31,9,0
1251,31,9,0
1252,31,9,0
1253,31,9,0
1254,31,9,0
1255,31,9,0
1256,31,9,0
1257,31,9,0
1258,31,9,0
1259,31,9,0
1260,31,9,0
1261,31,9,0
1262,31,9,0
1263,31,9,0
1264,31,9,0
1265,31,9,0
1266,31,9,0
1267,31,9,0
1268,31,9,0
1269,31,9,0
1270,31,9,0
1271,31,9,0
1272,31,9,0
1273,31,9,0
1274,31,9,0
1275,31,9,0
1276,31,9,0
1277,31,9,0
1278,31,9,0
1279,31,9,0
1280,31,9,0
1281,31,9,0
1282,31,9,0
1283,31,9,0
1284,31,9,0
1285,31,9,0
1286,31,9,0
1287,31,9,0
1288,31,9,0
1289,31,9,0
1290,31,9,0
1291,31,9,0
1292,31,9,0
1293,31,9,0
1294,31,9,0
1295,31,9,0
1296,31,9,0
1297,31,9,0
1298,31,9,0
1299,31,9,0
1300,31,9,0
1301,31,9,0
1302,31,9,0
1303,31,9,0
1304,31,9,0
1305,31,9,0
1306,31,9,0
1307,31,9,0
1308,31,9,0
1309,31,9,0
1310,31,9,0
1311,31,9,0
1312,30,10,0
1313,30,10,0
1314,30,10,0
1315,30,10,0
1316,30,10,0
1317,30,10,0
1318,30,10,0
1319,30,10,0
1320,30,10,0
1321,30,10,0
1322,30,10,0
1323,30,10,0
1324,30,10,0
1325,30,10,0
1326,30,10,0
1327,30,10,0
1328,30,10,0
1329,30,10,0
1330,30,10,0
1331,30,10,0
1332,30,10,0
1333,30,10,0
1334,30,10,0
1335,30,10,0
1336,30,10,0
1337,30,10,0
1338,30,10,0
1339,30,10,0
1340,30,10,0
1341,30,10,0
1342,30,10,0
1343,30,10,0
1344,30,10,0
1345,30,10,0
1346,30,10,0
1347,30,10,0
1348,30,10,0
1349,30,10,0
1350,30,10,0
1351,30,10,0
1352,30,10,0
1353,30,10,0
1354,30,10,0
1355,30,10,0
1356,30,10,0
1357,30,10,0
1358,30,10,0
1359,30,10,0
1360,30,10,0
1361,30,10,0
1362,30,10,0
1363,30,10,0
1364,30,10,0
1365,30,10,0
1366,30,10,0
1367,30,10,0
1368,30,10,0
1369,30,10,0
1370,30,10,0
1371,30,10,0
1372,30,10,0
1373,30,10,0
1374,30,10,0
1375,30,10,0
1376,30,10,0
1377,30,10,0
1378,30,10,0
1379,30,10,0
1380,30,10,0
1381,30,10,0
1382,30,10,0
1383,30,10,0
1384,30,10,0
1385,30,10,0
1386,30,10,0
1387,30,10,0
1388,30,10,0
1389,30,10,0
1390,30,10,0
1391,30,10,0
1392,30,10,0
1393,30,10,0
1394,30,10,0
1395,30,10,0
1396,30,10,0
1397,30,10,0
1398,30,10,0
1399,30,10,0
1400,30,10,0
1401,30,10,0
1402,30,10,0
1403,30,10,0
1404,30,10,0
1405,30,10,0
1406,30,10,0
1407,30,10,0
1408,30,10,0
1409,30,10,0
1410,30,10,0
1411,30,10,0
1412,30,10,0
1413,30,10,0
1414,30,10,0
1415,30,10,0
1416,30,10,0
1417,30,10,0
1418,30,10,0
1419,30,10,0
1420,30,10,0
1421,30,10,0
1422,30,10,0
1423,30,10,0
1424,30,10,0
1425,30,10,0
1426,30,10,0
1427,30,10,0
1428,30,10,0
1429,30,10,0
1430,30,10,0
1431,30,10,0
1432,30,10,0
1433,30,10,0
1434,30,10,0
1435,30,10,0
1436,30,10,0
1437,30,10,0
1438,30,10,0
1439,30,10,0
1440,30,10,0
1441,30,10,0
1442,30,10,0
1443,30,10,0
1444,30,10,0
1445,30,10,0
1446,30,10,0
1447,30,10,0
1448,30,10,0
1449,30,10,0
1450,30,10,0
1451,30,10,0
1452,30,10,0
1453,30,10,0
1454,30,10,0
1455,30,10,0
1456,30,10,0
1457,30,10,0
1458,30,10,0
1459,30,10,0
1460,30,10,0
1461,30,10,0
1462,30,10,0
1463,30,10,0
1464,30,10,0
1465,30,10,0
1466,30,10,0
1467,30,10,0
1468,30,10,0
1469,30,10,0
1470,30,10,0
1471,30,10,0
1472,30,10,0
1473,30,10,0
1474,30,10,0
1475,30,10,0
1476,30,10,0
1477,30,10,0
1478,30,10,0
1479,30,10,0
1480,30,10,0
1481,30,10,0
1482,30,10,0
1483,30,10,0
1484,30,10,0
1485,30,10,0
1486,30,10,0
1487,30,10,0
1488,30,10,0
1489,30,10,0
1490,30,10,0
1491,30,10,0
1492,30,10,0
1493,30,10,0
1494,30,10,0
1495,30,10,0
1496,29,11,0
1497,29,11,0
1498,29,11,0
1499,29,11,0
1500,29,11,0
1501,29,11,0
1502,29,11,0
1503,29,11,0
1504,29,11,0
1505,29,11,0
1506,29,11,0
1507,29,11,0
1508,29,11,0
1509,29,11,0
1510,29,11,0
1511,29,11,0
1512,29,11,0
1513,29,11,0
1514,29,11,0
1515,29,11,0
1516,29,11,0
1517,29,11,0
1518,29,11,0
1519,29,11,0
1520,29,11,0
1521,29,11,0
1522,29,11,0
1523,29,11,0
1524,29,11,0
1525,29,11,0
1526,29,11,0
1527,29,11,0
1528,29,11,0
1529,29,11,0
1530,29,11,0
1531,29,11,0
1532,29,11,0
1533,29,11,0
1534,29,11,0
1535,29,11,0
1536,29,11,0
1537,29,11,0
1538,29,11,0
1539,29,11,0
1540,29,11,0
1541,29,11,0
1542,29,11,0
1543,29,11,0
1544,29,11,0
1545,29,11,0
1546,29,11,0
1547,29,11,0
1548,29,11,0
1549,29,11,0
1550,29,11,0
1551,29,11,0
1552,29,11,0
1553,29,11,0
1554,29,11,0
1555,29,11,0
1556,29,11,0
1557,29,11,0
1558,29,11,0
1559,29,11,0
1560,29,11,0
1561,29,11,0
1562,29,11,0
1563,29,11,0
1564,29,11,0
1565,29,11,0
1566,29,11,0
1567,29,11,0
1568,29,11,0
1569,29,11,0
1570,29,11,0
1571,29,11,0
1572,29,11,0
1573,29,11,0
1574,29,11,0
1575,29,11,0
1576,29,11,0
1577,29,11,0
1578,29,11,0
1579,29,11,0
1580,29,11,0
1581,29,11,0
1582,29,11,0
1583,29,11,0
1584,29,11,0
1585,29,11,0
1586,29,11,0
1587,29,11,0
1588,29,11,0
1589,29,11,0
1590,29,11,0
1591,29,11,0
1592,29,11,0
1593,29,11,0
1594,29,11,0
1595,29,11,0
1596,29,11,0
1597,29,11,0
1598,29,11,0
1599,29,11,0
1600,29,11,0
1601,29,11,0
1602,29,11,0
1603,29,11,0
1604,29,11,0
1605,29,11,0
1606,29,11,0
1607,29,11,0
1608,29,11,0
1609,29,11,0
1610,29,11,0
1611,29,11,0
1612,29,11,0
1613,29,11,0
1614,29,11,0
1615,29,11,0
1616,29,11,0
1617,29,11,0
1618,29,11,0
1619,29,11,0
1620,29,11,0
1621,29,11,0
1622,29,11,0
1623,29,11,0
1624,29,11,0
1625,29,11,0
1626,29,11,0
1627,29,11,0
1628,29,11,0
1629,29,11,0
1630,29,11,0
1631,29,11,0
1632,29,11,0
1633,29,11,0
1634,29,11,0
1635,29,11,0
1636,29,11,0
1637,29,11,0
1638,29,11,0
1639,29,11,0
1640,29,11,0
1641,29,11,0
1642,29,11,0
1643,29,11,0
1644,29,11,0
1645,29,11,0
1646,29,11,0
1647,29,11,0
1648,29,11,0
1649,29,11,0
1650,29,11,0
1651,29,11,0
1652,29,11,0
1653,29,11,0
1654,29,11,0
1655,29,11,0
1656,29,11,0
1657,29,11,0
1658,29,11,0
1659,29,11,0
